batch_size,repeat,timepoints,spins,samples,t_gpu_s,t_build_s,t_split_s,t_total_s,pct_gpu,pct_overhead,gpu_name,started_at,finished_at,checksum,mem_total_B,mem_free_before_B,mem_used_before_B,mem_free_after_B,mem_used_after_B,mem_used_after_pct
1,1,1000,100,1000,22.471838,0.000027,0.583518,23.746896,94.63,5.37,Tesla T4,2025-08-27 09:47:25,2025-08-27 09:47:49,4.476923e+04,15642329088,15490351104,151977984,15490351104,151977984,0.97
1,2,1000,100,1000,22.323249,0.000013,0.000202,22.323695,100.00,0.00,Tesla T4,2025-08-27 09:47:50,2025-08-27 09:48:13,4.476923e+04,15642329088,15523905536,118423552,15490351104,151977984,0.97
1,3,1000,100,1000,22.459618,0.000022,0.000185,22.460029,100.00,0.00,Tesla T4,2025-08-27 09:48:13,2025-08-27 09:48:36,4.476923e+04,15642329088,15523905536,118423552,15490351104,151977984,0.97
1,4,1000,100,1000,22.382927,0.000011,0.000196,22.383359,100.00,0.00,Tesla T4,2025-08-27 09:48:36,2025-08-27 09:48:58,4.476923e+04,15642329088,15523905536,118423552,15490351104,151977984,0.97
1,5,1000,100,1000,22.293500,0.000019,0.000195,22.293961,100.00,0.00,Tesla T4,2025-08-27 09:48:59,2025-08-27 09:49:21,4.476923e+04,15642329088,15523905536,118423552,15490351104,151977984,0.97
1,6,1000,100,1000,22.549608,0.000015,0.000201,22.550057,100.00,0.00,Tesla T4,2025-08-27 09:49:22,2025-08-27 09:49:44,4.476923e+04,15642329088,15523905536,118423552,15490351104,151977984,0.97
1,7,1000,100,1000,22.268657,0.000021,0.000224,22.269158,100.00,0.00,Tesla T4,2025-08-27 09:49:45,2025-08-27 09:50:07,4.476923e+04,15642329088,15523905536,118423552,15490351104,151977984,0.97
1,8,1000,100,1000,22.324667,0.000017,0.000178,22.325099,100.00,0.00,Tesla T4,2025-08-27 09:50:07,2025-08-27 09:50:30,4.476923e+04,15642329088,15523905536,118423552,15490351104,151977984,0.97
5,1,1000,500,5000,22.456238,0.000149,0.000632,22.457229,100.00,0.00,Tesla T4,2025-08-27 09:50:30,2025-08-27 09:50:52,1.698332e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
5,2,1000,500,5000,22.537626,0.000221,0.000643,22.538723,100.00,0.00,Tesla T4,2025-08-27 09:50:53,2025-08-27 09:51:15,1.698332e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
5,3,1000,500,5000,22.695145,0.000213,0.000630,22.696205,100.00,0.00,Tesla T4,2025-08-27 09:51:16,2025-08-27 09:51:39,1.698332e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
5,4,1000,500,5000,22.634920,0.000221,0.000662,22.636025,100.00,0.00,Tesla T4,2025-08-27 09:51:39,2025-08-27 09:52:02,1.698332e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
5,5,1000,500,5000,22.938317,0.000215,0.000687,22.939437,100.00,0.00,Tesla T4,2025-08-27 09:52:02,2025-08-27 09:52:25,1.698332e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
5,6,1000,500,5000,23.039106,0.000213,0.000699,23.040255,100.00,0.00,Tesla T4,2025-08-27 09:52:25,2025-08-27 09:52:49,1.698332e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
5,7,1000,500,5000,22.587180,0.000216,0.000671,22.588295,100.00,0.00,Tesla T4,2025-08-27 09:52:49,2025-08-27 09:53:12,1.698332e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
5,8,1000,500,5000,22.578975,0.000202,0.000680,22.580080,100.00,0.00,Tesla T4,2025-08-27 09:53:12,2025-08-27 09:53:35,1.698332e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
10,1,1000,1000,10000,23.034787,0.000203,0.001379,23.036593,99.99,0.01,Tesla T4,2025-08-27 09:53:35,2025-08-27 09:53:58,2.648259e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
10,2,1000,1000,10000,22.976156,0.000060,0.001205,22.977635,99.99,0.01,Tesla T4,2025-08-27 09:53:58,2025-08-27 09:54:21,2.648259e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
10,3,1000,1000,10000,22.736412,0.000067,0.001148,22.737850,99.99,0.01,Tesla T4,2025-08-27 09:54:22,2025-08-27 09:54:45,2.648259e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
10,4,1000,1000,10000,23.093810,0.000078,0.001186,23.095303,99.99,0.01,Tesla T4,2025-08-27 09:54:45,2025-08-27 09:55:08,2.648259e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
10,5,1000,1000,10000,22.636710,0.000074,0.001175,22.638189,99.99,0.01,Tesla T4,2025-08-27 09:55:09,2025-08-27 09:55:31,2.648259e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
10,6,1000,1000,10000,22.630653,0.000060,0.001165,22.632087,99.99,0.01,Tesla T4,2025-08-27 09:55:32,2025-08-27 09:55:54,2.648259e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
10,7,1000,1000,10000,23.210425,0.000060,0.001158,23.211850,99.99,0.01,Tesla T4,2025-08-27 09:55:55,2025-08-27 09:56:18,2.648259e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
10,8,1000,1000,10000,23.030654,0.000058,0.001176,23.032121,99.99,0.01,Tesla T4,2025-08-27 09:56:18,2025-08-27 09:56:41,2.648259e+05,15642329088,15523905536,118423552,15490351104,151977984,0.97
50,1,1000,5000,50000,25.502304,0.000112,0.004987,25.507611,99.98,0.02,Tesla T4,2025-08-27 09:56:42,2025-08-27 09:57:07,5.054251e+05,15642329088,15523905536,118423552,15423242240,219086848,1.40
50,2,1000,5000,50000,24.370168,0.000143,0.005200,24.375732,99.98,0.02,Tesla T4,2025-08-27 09:57:08,2025-08-27 09:57:32,5.054251e+05,15642329088,15523905536,118423552,15423242240,219086848,1.40
50,3,1000,5000,50000,24.056229,0.000167,0.005114,24.061739,99.98,0.02,Tesla T4,2025-08-27 09:57:33,2025-08-27 09:57:57,5.054251e+05,15642329088,15523905536,118423552,15423242240,219086848,1.40
50,4,1000,5000,50000,24.119259,0.000261,0.005093,24.124833,99.98,0.02,Tesla T4,2025-08-27 09:57:57,2025-08-27 09:58:21,5.054251e+05,15642329088,15523905536,118423552,15423242240,219086848,1.40
50,5,1000,5000,50000,24.197186,0.000262,0.005134,24.202801,99.98,0.02,Tesla T4,2025-08-27 09:58:22,2025-08-27 09:58:46,5.054251e+05,15642329088,15523905536,118423552,15423242240,219086848,1.40
50,6,1000,5000,50000,24.285947,0.000144,0.005069,24.291380,99.98,0.02,Tesla T4,2025-08-27 09:58:46,2025-08-27 09:59:11,5.054251e+05,15642329088,15523905536,118423552,15423242240,219086848,1.40
50,7,1000,5000,50000,24.279578,0.000132,0.004597,24.284529,99.98,0.02,Tesla T4,2025-08-27 09:59:11,2025-08-27 09:59:35,5.054251e+05,15642329088,15523905536,118423552,15423242240,219086848,1.40
50,8,1000,5000,50000,24.145754,0.000132,0.005024,24.151127,99.98,0.02,Tesla T4,2025-08-27 09:59:36,2025-08-27 10:00:00,5.054251e+05,15642329088,15523905536,118423552,15423242240,219086848,1.40
100,1,1000,10000,100000,24.455475,0.000181,0.009335,24.465232,99.96,0.04,Tesla T4,2025-08-27 10:00:00,2025-08-27 10:00:25,9.734717e+05,15642329088,15523905536,118423552,15389687808,252641280,1.62
100,2,1000,10000,100000,24.365762,0.000217,0.009197,24.375402,99.96,0.04,Tesla T4,2025-08-27 10:00:25,2025-08-27 10:00:50,9.734717e+05,15642329088,15523905536,118423552,15389687808,252641280,1.62
100,3,1000,10000,100000,24.372029,0.000222,0.009687,24.382211,99.96,0.04,Tesla T4,2025-08-27 10:00:50,2025-08-27 10:01:14,9.734717e+05,15642329088,15523905536,118423552,15389687808,252641280,1.62
100,4,1000,10000,100000,24.564481,0.000192,0.009713,24.574619,99.96,0.04,Tesla T4,2025-08-27 10:01:15,2025-08-27 10:01:39,9.734717e+05,15642329088,15523905536,118423552,15389687808,252641280,1.62
100,5,1000,10000,100000,24.625671,0.000204,0.010028,24.636133,99.96,0.04,Tesla T4,2025-08-27 10:01:40,2025-08-27 10:02:05,9.734717e+05,15642329088,15523905536,118423552,15389687808,252641280,1.62
100,6,1000,10000,100000,24.341772,0.000204,0.010336,24.352554,99.96,0.04,Tesla T4,2025-08-27 10:02:05,2025-08-27 10:02:29,9.734717e+05,15642329088,15523905536,118423552,15389687808,252641280,1.62
100,7,1000,10000,100000,24.265003,0.000201,0.009939,24.275391,99.96,0.04,Tesla T4,2025-08-27 10:02:30,2025-08-27 10:02:54,9.734717e+05,15642329088,15523905536,118423552,15389687808,252641280,1.62
100,8,1000,10000,100000,24.264465,0.000209,0.010023,24.274965,99.96,0.04,Tesla T4,2025-08-27 10:02:54,2025-08-27 10:03:19,9.734717e+05,15642329088,15523905536,118423552,15389687808,252641280,1.62
250,1,1000,25000,250000,25.137050,0.000428,0.023972,25.161699,99.90,0.10,Tesla T4,2025-08-27 10:03:19,2025-08-27 10:03:44,2.212166e+06,15642329088,15523905536,118423552,15255470080,386859008,2.47
250,2,1000,25000,250000,25.138695,0.000925,0.022461,25.162312,99.91,0.09,Tesla T4,2025-08-27 10:03:45,2025-08-27 10:04:10,2.212166e+06,15642329088,15523905536,118423552,15255470080,386859008,2.47
250,3,1000,25000,250000,24.861473,0.000392,0.025274,24.887378,99.90,0.10,Tesla T4,2025-08-27 10:04:10,2025-08-27 10:04:35,2.212166e+06,15642329088,15523905536,118423552,15255470080,386859008,2.47
250,4,1000,25000,250000,24.857772,0.000394,0.022419,24.880816,99.91,0.09,Tesla T4,2025-08-27 10:04:36,2025-08-27 10:05:01,2.212166e+06,15642329088,15523905536,118423552,15255470080,386859008,2.47
250,5,1000,25000,250000,25.062514,0.000406,0.022676,25.085852,99.91,0.09,Tesla T4,2025-08-27 10:05:01,2025-08-27 10:05:26,2.212166e+06,15642329088,15523905536,118423552,15255470080,386859008,2.47
250,6,1000,25000,250000,25.197589,0.000405,0.024641,25.222924,99.90,0.10,Tesla T4,2025-08-27 10:05:27,2025-08-27 10:05:52,2.212166e+06,15642329088,15523905536,118423552,15255470080,386859008,2.47
250,7,1000,25000,250000,25.190367,0.000439,0.022982,25.214036,99.91,0.09,Tesla T4,2025-08-27 10:05:52,2025-08-27 10:06:17,2.212166e+06,15642329088,15523905536,118423552,15255470080,386859008,2.47
250,8,1000,25000,250000,25.238981,0.000408,0.022303,25.261920,99.91,0.09,Tesla T4,2025-08-27 10:06:18,2025-08-27 10:06:43,2.212166e+06,15642329088,15523905536,118423552,15255470080,386859008,2.47
500,1,1000,50000,500000,26.707828,0.000811,0.049746,26.758625,99.81,0.19,Tesla T4,2025-08-27 10:06:44,2025-08-27 10:07:10,5.053712e+06,15642329088,15523905536,118423552,15054143488,588185600,3.76
500,2,1000,50000,500000,26.561481,0.002322,0.045083,26.609145,99.82,0.18,Tesla T4,2025-08-27 10:07:11,2025-08-27 10:07:37,5.053712e+06,15642329088,15523905536,118423552,15054143488,588185600,3.76
500,3,1000,50000,500000,26.551474,0.000803,0.045293,26.597839,99.83,0.17,Tesla T4,2025-08-27 10:07:38,2025-08-27 10:08:04,5.053712e+06,15642329088,15523905536,118423552,15054143488,588185600,3.76
500,4,1000,50000,500000,26.548405,0.000776,0.045049,26.594497,99.83,0.17,Tesla T4,2025-08-27 10:08:05,2025-08-27 10:08:32,5.053712e+06,15642329088,15523905536,118423552,15054143488,588185600,3.76
500,5,1000,50000,500000,26.613559,0.000737,0.045054,26.659585,99.83,0.17,Tesla T4,2025-08-27 10:08:32,2025-08-27 10:08:59,5.053712e+06,15642329088,15523905536,118423552,15054143488,588185600,3.76
500,6,1000,50000,500000,26.444656,0.000951,0.044525,26.490367,99.83,0.17,Tesla T4,2025-08-27 10:08:59,2025-08-27 10:09:26,5.053712e+06,15642329088,15523905536,118423552,15054143488,588185600,3.76
500,7,1000,50000,500000,26.453537,0.000764,0.045528,26.500067,99.82,0.18,Tesla T4,2025-08-27 10:09:26,2025-08-27 10:09:53,5.053712e+06,15642329088,15523905536,118423552,15054143488,588185600,3.76
500,8,1000,50000,500000,26.377951,0.000766,0.045233,26.424193,99.83,0.17,Tesla T4,2025-08-27 10:09:53,2025-08-27 10:10:19,5.053712e+06,15642329088,15523905536,118423552,15054143488,588185600,3.76
750,1,1000,75000,750000,28.031126,0.000933,0.073044,28.105349,99.74,0.26,Tesla T4,2025-08-27 10:10:20,2025-08-27 10:10:48,8.453871e+06,15642329088,15523905536,118423552,14852816896,789512192,5.05
750,2,1000,75000,750000,28.305665,0.003119,0.067857,28.376882,99.75,0.25,Tesla T4,2025-08-27 10:10:49,2025-08-27 10:11:17,8.453871e+06,15642329088,15523905536,118423552,14852816896,789512192,5.05
750,3,1000,75000,750000,28.047546,0.001432,0.067183,28.116413,99.76,0.24,Tesla T4,2025-08-27 10:11:17,2025-08-27 10:11:46,8.453871e+06,15642329088,15523905536,118423552,14852816896,789512192,5.05
750,4,1000,75000,750000,28.065768,0.003361,0.066917,28.136276,99.75,0.25,Tesla T4,2025-08-27 10:11:46,2025-08-27 10:12:14,8.453871e+06,15642329088,15523905536,118423552,14852816896,789512192,5.05
750,5,1000,75000,750000,27.954923,0.002986,0.068092,28.026263,99.75,0.25,Tesla T4,2025-08-27 10:12:15,2025-08-27 10:12:43,8.453871e+06,15642329088,15523905536,118423552,14852816896,789512192,5.05
750,6,1000,75000,750000,27.878655,0.001283,0.068349,27.948543,99.75,0.25,Tesla T4,2025-08-27 10:12:43,2025-08-27 10:13:11,8.453871e+06,15642329088,15523905536,118423552,14852816896,789512192,5.05
750,7,1000,75000,750000,28.087912,0.001060,0.065275,28.154482,99.76,0.24,Tesla T4,2025-08-27 10:13:12,2025-08-27 10:13:40,8.453871e+06,15642329088,15523905536,118423552,14852816896,789512192,5.05
750,8,1000,75000,750000,27.718067,0.003395,0.067268,27.788961,99.74,0.26,Tesla T4,2025-08-27 10:13:40,2025-08-27 10:14:08,8.453871e+06,15642329088,15523905536,118423552,14852816896,789512192,5.05
1000,1,1000,100000,1000000,28.464670,0.003435,0.086554,28.554918,99.68,0.32,Tesla T4,2025-08-27 10:14:08,2025-08-27 10:14:37,1.235656e+07,15642329088,15523905536,118423552,14651490304,990838784,6.33
1000,2,1000,100000,1000000,28.726250,0.003444,0.094834,28.824756,99.66,0.34,Tesla T4,2025-08-27 10:14:38,2025-08-27 10:15:06,1.235656e+07,15642329088,15523905536,118423552,14651490304,990838784,6.33
1000,3,1000,100000,1000000,28.615207,0.001872,0.088209,28.705584,99.69,0.31,Tesla T4,2025-08-27 10:15:07,2025-08-27 10:15:36,1.235656e+07,15642329088,15523905536,118423552,14651490304,990838784,6.33
1000,4,1000,100000,1000000,28.644890,0.001322,0.086865,28.733328,99.69,0.31,Tesla T4,2025-08-27 10:15:36,2025-08-27 10:16:05,1.235656e+07,15642329088,15523905536,118423552,14651490304,990838784,6.33
1000,5,1000,100000,1000000,28.496730,0.001366,0.087494,28.585879,99.69,0.31,Tesla T4,2025-08-27 10:16:05,2025-08-27 10:16:34,1.235656e+07,15642329088,15523905536,118423552,14651490304,990838784,6.33
1000,6,1000,100000,1000000,28.599742,0.001332,0.085773,28.687104,99.70,0.30,Tesla T4,2025-08-27 10:16:34,2025-08-27 10:17:03,1.235656e+07,15642329088,15523905536,118423552,14651490304,990838784,6.33
1000,7,1000,100000,1000000,28.506548,0.001328,0.087247,28.595383,99.69,0.31,Tesla T4,2025-08-27 10:17:04,2025-08-27 10:17:32,1.235656e+07,15642329088,15523905536,118423552,14651490304,990838784,6.33
1000,8,1000,100000,1000000,28.574893,0.001306,0.086240,28.662675,99.69,0.31,Tesla T4,2025-08-27 10:17:33,2025-08-27 10:18:01,1.235656e+07,15642329088,15523905536,118423552,14651490304,990838784,6.33
1250,1,1000,125000,1250000,29.150472,0.001451,0.108027,29.260193,99.63,0.37,Tesla T4,2025-08-27 10:18:02,2025-08-27 10:18:31,1.671697e+07,15642329088,15523905536,118423552,14450163712,1192165376,7.62
1250,2,1000,125000,1250000,29.876245,0.001589,0.111221,29.989324,99.62,0.38,Tesla T4,2025-08-27 10:18:32,2025-08-27 10:19:02,1.671697e+07,15642329088,15523905536,118423552,14450163712,1192165376,7.62
1250,3,1000,125000,1250000,30.040260,0.001692,0.112306,30.154512,99.62,0.38,Tesla T4,2025-08-27 10:19:02,2025-08-27 10:19:32,1.671697e+07,15642329088,15523905536,118423552,14450163712,1192165376,7.62
1250,4,1000,125000,1250000,30.085763,0.001629,0.116124,30.203794,99.61,0.39,Tesla T4,2025-08-27 10:19:33,2025-08-27 10:20:03,1.671697e+07,15642329088,15523905536,118423552,14450163712,1192165376,7.62
1250,5,1000,125000,1250000,29.986881,0.001651,0.114719,30.103552,99.61,0.39,Tesla T4,2025-08-27 10:20:03,2025-08-27 10:20:34,1.671697e+07,15642329088,15523905536,118423552,14450163712,1192165376,7.62
1250,6,1000,125000,1250000,29.826649,0.001635,0.115691,29.944231,99.61,0.39,Tesla T4,2025-08-27 10:20:34,2025-08-27 10:21:04,1.671697e+07,15642329088,15523905536,118423552,14450163712,1192165376,7.62
1250,7,1000,125000,1250000,29.792867,0.001645,0.113545,29.908303,99.61,0.39,Tesla T4,2025-08-27 10:21:05,2025-08-27 10:21:34,1.671697e+07,15642329088,15523905536,118423552,14450163712,1192165376,7.62
1250,8,1000,125000,1250000,30.325452,0.001656,0.112675,30.440040,99.62,0.38,Tesla T4,2025-08-27 10:21:35,2025-08-27 10:22:05,1.671697e+07,15642329088,15523905536,118423552,14450163712,1192165376,7.62
1500,1,1000,150000,1500000,30.154361,0.001852,0.140756,30.297216,99.53,0.47,Tesla T4,2025-08-27 10:22:06,2025-08-27 10:22:36,2.149811e+07,15642329088,15523905536,118423552,14248837120,1393491968,8.91
1500,2,1000,150000,1500000,29.813552,0.003537,0.131290,29.948658,99.55,0.45,Tesla T4,2025-08-27 10:22:37,2025-08-27 10:23:07,2.149811e+07,15642329088,15523905536,118423552,14248837120,1393491968,8.91
1500,3,1000,150000,1500000,30.138538,0.002303,0.131466,30.272673,99.56,0.44,Tesla T4,2025-08-27 10:23:07,2025-08-27 10:23:38,2.149811e+07,15642329088,15523905536,118423552,14248837120,1393491968,8.91
1500,4,1000,150000,1500000,30.244705,0.002041,0.132672,30.379698,99.56,0.44,Tesla T4,2025-08-27 10:23:38,2025-08-27 10:24:08,2.149811e+07,15642329088,15523905536,118423552,14248837120,1393491968,8.91
1500,5,1000,150000,1500000,30.479323,0.002060,0.133184,30.614864,99.56,0.44,Tesla T4,2025-08-27 10:24:09,2025-08-27 10:24:40,2.149811e+07,15642329088,15523905536,118423552,14248837120,1393491968,8.91
1500,6,1000,150000,1500000,30.172275,0.001903,0.129468,30.303903,99.57,0.43,Tesla T4,2025-08-27 10:24:40,2025-08-27 10:25:10,2.149811e+07,15642329088,15523905536,118423552,14248837120,1393491968,8.91
1500,7,1000,150000,1500000,29.910389,0.001883,0.130992,30.043515,99.56,0.44,Tesla T4,2025-08-27 10:25:11,2025-08-27 10:25:41,2.149811e+07,15642329088,15523905536,118423552,14248837120,1393491968,8.91
1500,8,1000,150000,1500000,29.582727,0.001866,0.129481,29.714327,99.56,0.44,Tesla T4,2025-08-27 10:25:42,2025-08-27 10:26:11,2.149811e+07,15642329088,15523905536,118423552,14248837120,1393491968,8.91
1750,1,1000,175000,1750000,31.247994,0.002006,0.154024,31.404274,99.50,0.50,Tesla T4,2025-08-27 10:26:12,2025-08-27 10:26:43,2.666710e+07,15642329088,15523905536,118423552,14047510528,1594818560,10.20
1750,2,1000,175000,1750000,31.190791,0.002235,0.155136,31.348440,99.50,0.50,Tesla T4,2025-08-27 10:26:44,2025-08-27 10:27:15,2.666710e+07,15642329088,15523905536,118423552,14047510528,1594818560,10.20
1750,3,1000,175000,1750000,31.114310,0.002155,0.161455,31.278227,99.48,0.52,Tesla T4,2025-08-27 10:27:16,2025-08-27 10:27:47,2.666710e+07,15642329088,15523905536,118423552,14047510528,1594818560,10.20
1750,4,1000,175000,1750000,31.608401,0.002848,0.155567,31.767118,99.50,0.50,Tesla T4,2025-08-27 10:27:47,2025-08-27 10:28:19,2.666710e+07,15642329088,15523905536,118423552,14047510528,1594818560,10.20
1750,5,1000,175000,1750000,31.772734,0.002881,0.165980,31.941891,99.47,0.53,Tesla T4,2025-08-27 10:28:20,2025-08-27 10:28:52,2.666710e+07,15642329088,15523905536,118423552,14047510528,1594818560,10.20
1750,6,1000,175000,1750000,32.197367,0.002304,0.161448,32.361437,99.49,0.51,Tesla T4,2025-08-27 10:28:52,2025-08-27 10:29:25,2.666710e+07,15642329088,15523905536,118423552,14047510528,1594818560,10.20
1750,7,1000,175000,1750000,32.430575,0.002258,0.163041,32.596208,99.49,0.51,Tesla T4,2025-08-27 10:29:25,2025-08-27 10:29:58,2.666710e+07,15642329088,15523905536,118423552,14047510528,1594818560,10.20
1750,8,1000,175000,1750000,32.308090,0.002345,0.164870,32.475615,99.48,0.52,Tesla T4,2025-08-27 10:29:58,2025-08-27 10:30:31,2.666710e+07,15642329088,15523905536,118423552,14047510528,1594818560,10.20
2000,1,1000,200000,2000000,33.984988,0.008480,0.199528,34.193308,99.39,0.61,Tesla T4,2025-08-27 10:30:32,2025-08-27 10:31:06,3.218944e+07,15642329088,15523905536,118423552,13846183936,1796145152,11.48
2000,2,1000,200000,2000000,33.540324,0.008664,0.181083,33.730396,99.44,0.56,Tesla T4,2025-08-27 10:31:06,2025-08-27 10:31:40,3.218944e+07,15642329088,15523905536,118423552,13846183936,1796145152,11.48
2000,3,1000,200000,2000000,32.670971,0.008018,0.179296,32.858616,99.43,0.57,Tesla T4,2025-08-27 10:31:41,2025-08-27 10:32:14,3.218944e+07,15642329088,15523905536,118423552,13846183936,1796145152,11.48
2000,4,1000,200000,2000000,32.509890,0.002768,0.183093,32.696039,99.43,0.57,Tesla T4,2025-08-27 10:32:14,2025-08-27 10:32:47,3.218944e+07,15642329088,15523905536,118423552,13846183936,1796145152,11.48
2000,5,1000,200000,2000000,32.204223,0.008164,0.180191,32.392873,99.42,0.58,Tesla T4,2025-08-27 10:32:47,2025-08-27 10:33:20,3.218944e+07,15642329088,15523905536,118423552,13846183936,1796145152,11.48
2000,6,1000,200000,2000000,32.455580,0.007774,0.181454,32.645081,99.42,0.58,Tesla T4,2025-08-27 10:33:20,2025-08-27 10:33:53,3.218944e+07,15642329088,15523905536,118423552,13846183936,1796145152,11.48
2000,7,1000,200000,2000000,32.040115,0.008703,0.175742,32.224882,99.43,0.57,Tesla T4,2025-08-27 10:33:54,2025-08-27 10:34:26,3.218944e+07,15642329088,15523905536,118423552,13846183936,1796145152,11.48
2000,8,1000,200000,2000000,32.039380,0.006986,0.183529,32.230163,99.41,0.59,Tesla T4,2025-08-27 10:34:26,2025-08-27 10:34:59,3.218944e+07,15642329088,15523905536,118423552,13846183936,1796145152,11.48
2250,1,1000,225000,2250000,33.016563,0.009123,0.206045,33.232082,99.35,0.65,Tesla T4,2025-08-27 10:34:59,2025-08-27 10:35:32,3.804429e+07,15642329088,15523905536,118423552,13644857344,1997471744,12.77
2250,2,1000,225000,2250000,33.555087,0.007751,0.232376,33.795516,99.29,0.71,Tesla T4,2025-08-27 10:35:33,2025-08-27 10:36:07,3.804429e+07,15642329088,15523905536,118423552,13644857344,1997471744,12.77
2250,3,1000,225000,2250000,33.302958,0.009746,0.205506,33.518479,99.36,0.64,Tesla T4,2025-08-27 10:36:07,2025-08-27 10:36:41,3.804429e+07,15642329088,15523905536,118423552,13644857344,1997471744,12.77
2250,4,1000,225000,2250000,33.323827,0.008035,0.205365,33.537488,99.36,0.64,Tesla T4,2025-08-27 10:36:42,2025-08-27 10:37:15,3.804429e+07,15642329088,15523905536,118423552,13644857344,1997471744,12.77
2250,5,1000,225000,2250000,33.162489,0.009812,0.208836,33.381434,99.34,0.66,Tesla T4,2025-08-27 10:37:16,2025-08-27 10:37:49,3.804429e+07,15642329088,15523905536,118423552,13644857344,1997471744,12.77
2250,6,1000,225000,2250000,33.353136,0.010206,0.208077,33.571695,99.35,0.65,Tesla T4,2025-08-27 10:37:50,2025-08-27 10:38:23,3.804429e+07,15642329088,15523905536,118423552,13644857344,1997471744,12.77
2250,7,1000,225000,2250000,32.926270,0.009108,0.210062,33.145782,99.34,0.66,Tesla T4,2025-08-27 10:38:24,2025-08-27 10:38:57,3.804429e+07,15642329088,15523905536,118423552,13644857344,1997471744,12.77
2250,8,1000,225000,2250000,33.124957,0.009779,0.208346,33.343370,99.34,0.66,Tesla T4,2025-08-27 10:38:58,2025-08-27 10:39:31,3.804429e+07,15642329088,15523905536,118423552,13644857344,1997471744,12.77
2500,1,1000,250000,2500000,64.802105,0.010130,0.253035,65.065606,99.60,0.40,Tesla T4,2025-08-27 10:39:32,2025-08-27 10:40:37,4.421351e+07,15642329088,15523905536,118423552,13443530752,2198798336,14.06
2500,2,1000,250000,2500000,64.428285,0.013077,0.228681,64.670357,99.63,0.37,Tesla T4,2025-08-27 10:40:37,2025-08-27 10:41:42,4.421351e+07,15642329088,15523905536,118423552,13443530752,2198798336,14.06
2500,3,1000,250000,2500000,64.718662,0.010192,0.234137,64.963281,99.62,0.38,Tesla T4,2025-08-27 10:41:42,2025-08-27 10:42:47,4.421351e+07,15642329088,15523905536,118423552,13443530752,2198798336,14.06
2500,4,1000,250000,2500000,65.060913,0.010807,0.233198,65.305219,99.63,0.37,Tesla T4,2025-08-27 10:42:48,2025-08-27 10:43:53,4.421351e+07,15642329088,15523905536,118423552,13443530752,2198798336,14.06
2500,5,1000,250000,2500000,64.494566,0.010217,0.231050,64.736137,99.63,0.37,Tesla T4,2025-08-27 10:43:54,2025-08-27 10:44:59,4.421351e+07,15642329088,15523905536,118423552,13443530752,2198798336,14.06
2500,6,1000,250000,2500000,64.326318,0.010177,0.230127,64.566904,99.63,0.37,Tesla T4,2025-08-27 10:44:59,2025-08-27 10:46:04,4.421351e+07,15642329088,15523905536,118423552,13443530752,2198798336,14.06
2500,7,1000,250000,2500000,63.877827,0.010349,0.233409,64.121903,99.62,0.38,Tesla T4,2025-08-27 10:46:04,2025-08-27 10:47:09,4.421351e+07,15642329088,15523905536,118423552,13443530752,2198798336,14.06
2500,8,1000,250000,2500000,64.312755,0.010228,0.229432,64.552742,99.63,0.37,Tesla T4,2025-08-27 10:47:09,2025-08-27 10:48:14,4.421351e+07,15642329088,15523905536,118423552,13443530752,2198798336,14.06
2750,1,1000,275000,2750000,65.736808,0.011459,0.254128,66.002681,99.60,0.40,Tesla T4,2025-08-27 10:48:14,2025-08-27 10:49:20,5.067696e+07,15642329088,15523905536,118423552,13242204160,2400124928,15.34
2750,2,1000,275000,2750000,65.994837,0.012215,0.249335,66.256685,99.60,0.40,Tesla T4,2025-08-27 10:49:21,2025-08-27 10:50:27,5.067696e+07,15642329088,15523905536,118423552,13242204160,2400124928,15.34
2750,3,1000,275000,2750000,66.656053,0.011782,0.254214,66.922343,99.60,0.40,Tesla T4,2025-08-27 10:50:28,2025-08-27 10:51:35,5.067696e+07,15642329088,15523905536,118423552,13242204160,2400124928,15.34
2750,4,1000,275000,2750000,66.793312,0.011290,0.252963,67.057831,99.61,0.39,Tesla T4,2025-08-27 10:51:35,2025-08-27 10:52:42,5.067696e+07,15642329088,15523905536,118423552,13242204160,2400124928,15.34
2750,5,1000,275000,2750000,65.773154,0.011168,0.260650,66.045264,99.59,0.41,Tesla T4,2025-08-27 10:52:43,2025-08-27 10:53:49,5.067696e+07,15642329088,15523905536,118423552,13242204160,2400124928,15.34
